Date_Time,Test_Time (s),Cycle_Index,Current (A),Voltage (V),Charge_Capacity (Ah),Discharge_Capacity (Ah),Charge_Energy (Wh),Discharge_Energy (Wh),Environment_Temperature (C),Cell_Temperature (C)
2018-02-07 12:42:28.783389,527469.783,55.0,-5.999,3.434,2.469,0.8,9.604,2.853,15.194,22.738
2018-02-07 12:44:28.807515,527589.807,55.0,-5.998,3.364,2.469,1.0,9.604,3.533,15.179,23.867
2018-02-07 12:46:28.831524,527709.831,55.0,-5.999,3.287,2.469,1.199,9.604,4.198,15.179,24.628
2018-02-07 12:48:28.855655,527829.855,55.0,-5.998,3.209,2.469,1.4,9.604,4.848,15.055,25.419
2018-02-07 12:50:28.879944,527949.879,55.0,-5.999,3.139,2.469,1.6,9.604,5.483,15.24,26.058
2018-02-07 12:52:28.904066,528069.904,55.0,-5.999,3.076,2.469,1.8,9.604,6.104,15.255,26.453
2018-02-07 12:54:28.928257,528189.928,55.0,-5.999,3.009,2.469,2.0,9.604,6.713,15.117,27.607
2018-02-07 12:56:28.952353,528309.952,55.0,-5.999,2.9,2.469,2.2,9.604,7.306,15.24,28.184
2018-02-07 12:58:28.976328,528429.976,55.0,-5.999,2.577,2.469,2.4,9.604,7.86,15.087,29.397
2018-02-07 12:59:09.442116,528470.442,55.0,-5.998,1.996,2.469,2.467,9.604,8.021,15.24,30.003
2018-02-07 13:01:09.497160,528590.497,56.0,1.499,3.276,0.049,0.0,0.153,0.0,15.255,27.668
2018-02-07 13:03:09.521278,528710.521,56.0,1.499,3.433,0.099,0.0,0.322,0.0,15.102,25.085
2018-02-07 13:05:09.545300,528830.545,56.0,1.499,3.514,0.149,0.0,0.495,0.0,15.102,23.257
2018-02-07 13:07:09.569446,528950.569,56.0,1.499,3.556,0.199,0.0,0.672,0.0,15.24,21.793
2018-02-07 13:09:09.593769,529070.593,56.0,1.499,3.581,0.249,0.0,0.851,0.0,15.179,20.816
2018-02-07 13:11:09.617798,529190.617,56.0,1.499,3.603,0.299,0.0,1.03,0.0,15.163,20.037
2018-02-07 13:13:09.641923,529310.641,56.0,1.499,3.624,0.349,0.0,1.211,0.0,15.087,19.425
2018-02-07 13:15:09.666041,529430.666,56.0,1.499,3.645,0.399,0.0,1.393,0.0,15.04,18.844
2018-02-07 13:17:09.690330,529550.69,56.0,1.499,3.664,0.449,0.0,1.575,0.0,15.179,18.37
2018-02-07 13:19:09.714459,529670.714,56.0,1.499,3.683,0.499,0.0,1.759,0.0,15.025,18.14
2018-02-07 13:21:09.738634,529790.738,56.0,1.499,3.7,0.549,0.0,1.944,0.0,14.979,17.787
2018-02-07 13:23:09.762591,529910.762,56.0,1.499,3.716,0.599,0.0,2.129,0.0,15.055,17.634
2018-02-07 13:25:09.786923,530030.786,56.0,1.499,3.729,0.649,0.0,2.315,0.0,15.179,17.451
2018-02-07 13:27:09.811028,530150.811,56.0,1.499,3.742,0.699,0.0,2.502,0.0,15.24,17.359
2018-02-07 13:29:09.835052,530270.835,56.0,1.499,3.754,0.749,0.0,2.689,0.0,15.117,17.16
2018-02-07 13:31:09.859218,530390.859,56.0,1.499,3.767,0.799,0.0,2.877,0.0,15.025,17.221
2018-02-07 13:33:09.883127,530510.883,56.0,1.499,3.78,0.849,0.0,3.066,0.0,15.179,17.221
2018-02-07 13:35:09.907431,530630.907,56.0,1.499,3.794,0.899,0.0,3.255,0.0,15.102,17.068
2018-02-07 13:37:09.931355,530750.931,56.0,1.499,3.809,0.949,0.0,3.445,0.0,15.055,17.021
2018-02-07 13:39:09.955532,530870.955,56.0,1.499,3.824,0.999,0.0,3.636,0.0,15.102,17.068
2018-02-07 13:41:09.979658,530990.979,56.0,1.499,3.84,1.049,0.0,3.828,0.0,15.04,17.083
2018-02-07 13:43:10.003911,531111.003,56.0,1.499,3.857,1.099,0.0,4.02,0.0,15.102,17.145
2018-02-07 13:45:10.028212,531231.028,56.0,1.499,3.874,1.149,0.0,4.213,0.0,15.117,17.16
2018-02-07 13:47:10.052183,531351.052,56.0,1.499,3.892,1.199,0.0,4.407,0.0,15.04,17.16
2018-02-07 13:49:10.076298,531471.076,56.0,1.499,3.911,1.249,0.0,4.602,0.0,15.117,17.16
2018-02-07 13:51:10.100421,531591.1,56.0,1.499,3.929,1.299,0.0,4.798,0.0,15.179,17.374
2018-02-07 13:53:10.124601,531711.124,56.0,1.499,3.947,1.349,0.0,4.995,0.0,15.102,17.298
2018-02-07 13:55:10.148853,531831.148,56.0,1.499,3.965,1.399,0.0,5.193,0.0,15.24,17.436
2018-02-07 13:57:10.172962,531951.172,56.0,1.499,3.982,1.449,0.0,5.392,0.0,15.24,17.512
2018-02-07 13:59:10.197047,532071.197,56.0,1.499,3.998,1.499,0.0,5.591,0.0,15.24,17.512
2018-02-07 14:01:10.221090,532191.221,56.0,1.499,4.014,1.549,0.0,5.792,0.0,15.24,17.436
2018-02-07 14:03:10.245239,532311.245,56.0,1.499,4.03,1.599,0.0,5.993,0.0,15.24,17.512
2018-02-07 14:05:10.269374,532431.269,56.0,1.499,4.045,1.649,0.0,6.195,0.0,15.255,17.681
2018-02-07 14:07:10.293348,532551.293,56.0,1.499,4.061,1.699,0.0,6.397,0.0,15.24,17.666
2018-02-07 14:09:10.317728,532671.317,56.0,1.499,4.078,1.749,0.0,6.601,0.0,15.255,17.604
2018-02-07 14:11:10.341887,532791.341,56.0,1.499,4.096,1.799,0.0,6.805,0.0,15.132,17.634
2018-02-07 14:13:10.366083,532911.366,56.0,1.499,4.115,1.849,0.0,7.01,0.0,15.332,17.681
2018-02-07 14:15:10.389987,533031.389,56.0,1.499,4.136,1.899,0.0,7.217,0.0,15.24,17.666
2018-02-07 14:17:10.414264,533151.414,56.0,1.499,4.158,1.949,0.0,7.424,0.0,15.317,17.742
2018-02-07 14:19:10.438199,533271.438,56.0,1.499,4.179,1.999,0.0,7.632,0.0,15.194,17.542
2018-02-07 14:21:10.462523,533391.462,56.0,1.499,4.199,2.049,0.0,7.842,0.0,15.055,17.481
2018-02-07 14:21:12.334501,533393.334,56.0,1.499,4.2,2.05,0.0,7.845,0.0,15.132,17.557
2018-02-07 14:23:12.356590,533513.356,56.0,1.292,4.199,2.096,0.0,8.039,0.0,15.055,17.481
2018-02-07 14:25:12.380606,533633.38,56.0,1.164,4.199,2.137,0.0,8.21,0.0,15.209,17.481
2018-02-07 14:27:12.404832,533753.404,56.0,1.068,4.199,2.174,0.0,8.366,0.0,15.039,17.235
2018-02-07 14:29:12.428761,533873.428,56.0,0.994,4.199,2.208,0.0,8.51,0.0,15.148,17.344
2018-02-07 14:31:12.452967,533993.452,56.0,0.932,4.199,2.24,0.0,8.645,0.0,15.179,17.145
2018-02-07 14:33:12.477018,534113.477,56.0,0.876,4.199,2.271,0.0,8.772,0.0,15.209,16.945
2018-02-07 14:35:12.501198,534233.501,56.0,0.824,4.199,2.299,0.0,8.891,0.0,15.086,16.899
2018-02-07 14:37:12.525397,534353.525,56.0,0.774,4.2,2.326,0.0,9.003,0.0,15.132,16.715
2018-02-07 14:39:12.549614,534473.549,56.0,0.725,4.199,2.351,0.0,9.108,0.0,15.132,16.791
2018-02-07 14:41:12.573964,534593.573,56.0,0.676,4.199,2.374,0.0,9.206,0.0,15.163,16.669
2018-02-07 14:43:12.598008,534713.598,56.0,0.628,4.199,2.396,0.0,9.298,0.0,15.117,16.623
2018-02-07 14:45:12.621980,534833.621,56.0,0.579,4.199,2.416,0.0,9.382,0.0,15.27,16.623
2018-02-07 14:47:12.646283,534953.646,56.0,0.529,4.199,2.434,0.0,9.46,0.0,14.994,16.5
2018-02-07 14:49:12.670433,535073.67,56.0,0.482,4.199,2.451,0.0,9.531,0.0,15.055,16.408
2018-02-07 14:51:12.351201,535193.351,56.0,0.437,4.199,2.466,0.0,9.595,0.0,15.332,16.378
2018-02-07 15:01:12.381228,535793.381,56.0,0.0,4.134,2.466,0.0,9.595,0.0,15.055,15.872
2018-02-07 15:03:12.405174,535913.405,56.0,-5.999,3.623,2.466,0.199,9.595,0.732,15.194,17.696
2018-02-07 15:05:12.429548,536033.429,56.0,-5.998,3.568,2.466,0.4,9.595,1.452,15.332,19.975
2018-02-07 15:07:12.453682,536153.453,56.0,-5.999,3.502,2.466,0.6,9.595,2.159,15.025,21.427
2018-02-07 15:09:12.477832,536273.477,56.0,-5.999,3.434,2.466,0.8,9.595,2.853,15.194,22.738
2018-02-07 15:11:12.501829,536393.501,56.0,-5.999,3.364,2.466,1.0,9.595,3.533,15.117,23.653
2018-02-07 15:13:12.525952,536513.525,56.0,-5.999,3.287,2.466,1.2,9.595,4.198,15.117,24.567
2018-02-07 15:15:12.550094,536633.55,56.0,-5.998,3.208,2.466,1.4,9.595,4.848,15.117,25.632
2018-02-07 15:17:12.574386,536753.574,56.0,-5.999,3.139,2.466,1.6,9.595,5.482,15.179,26.149
2018-02-07 15:19:12.598356,536873.598,56.0,-5.999,3.076,2.466,1.8,9.595,6.104,15.194,26.848
2018-02-07 15:21:12.622489,536993.622,56.0,-5.998,3.008,2.466,2.0,9.595,6.712,15.255,27.668
2018-02-07 15:23:12.646784,537113.646,56.0,-5.999,2.898,2.466,2.2,9.595,7.305,15.179,28.427
2018-02-07 15:25:12.670916,537233.67,56.0,-5.999,2.569,2.466,2.4,9.595,7.859,15.179,29.337
2018-02-07 15:25:51.326977,537272.326,56.0,-5.999,1.997,2.466,2.464,9.595,8.011,15.179,30.094
2018-02-07 15:27:51.382400,537392.382,57.0,1.499,3.278,0.049,0.0,0.153,0.0,15.132,27.394
2018-02-07 15:29:51.406581,537512.406,57.0,1.499,3.434,0.099,0.0,0.322,0.0,15.255,25.085
2018-02-07 15:31:51.430483,537632.43,57.0,1.499,3.516,0.149,0.0,0.496,0.0,15.102,23.105
2018-02-07 15:33:51.454643,537752.454,57.0,1.499,3.557,0.199,0.0,0.672,0.0,15.055,21.762
2018-02-07 15:35:51.478974,537872.478,57.0,1.499,3.582,0.249,0.0,0.851,0.0,15.07,20.784
2018-02-07 15:37:51.503110,537992.503,57.0,1.499,3.604,0.299,0.0,1.031,0.0,15.194,19.99
2018-02-07 15:39:51.527259,538112.527,57.0,1.499,3.625,0.349,0.0,1.211,0.0,15.194,19.302
2018-02-07 15:41:51.551482,538232.551,57.0,1.499,3.646,0.399,0.0,1.393,0.0,15.132,18.782
2018-02-07 15:43:51.575371,538352.575,57.0,1.499,3.665,0.449,0.0,1.576,0.0,15.255,18.523
2018-02-07 15:45:51.599474,538472.599,57.0,1.499,3.684,0.499,0.0,1.76,0.0,15.055,18.093
2018-02-07 15:47:51.623739,538592.623,57.0,1.499,3.702,0.549,0.0,1.944,0.0,15.27,17.849
2018-02-07 15:49:51.647729,538712.647,57.0,1.499,3.717,0.599,0.0,2.13,0.0,15.117,17.696
2018-02-07 15:51:51.671943,538832.671,57.0,1.499,3.73,0.649,0.0,2.316,0.0,15.285,17.557
2018-02-07 15:53:51.696167,538952.696,57.0,1.499,3.742,0.699,0.0,2.503,0.0,15.132,17.328
2018-02-07 15:55:51.720314,539072.72,57.0,1.499,3.754,0.749,0.0,2.69,0.0,15.27,17.236
2018-02-07 15:57:51.744286,539192.744,57.0,1.499,3.768,0.799,0.0,2.878,0.0,15.332,17.298
2018-02-07 15:59:51.768441,539312.768,57.0,1.499,3.781,0.849,0.0,3.067,0.0,15.332,17.221
2018-02-07 16:01:51.792736,539432.792,57.0,1.499,3.795,0.899,0.0,3.256,0.0,15.055,17.175
2018-02-07 16:03:51.816874,539552.816,57.0,1.499,3.81,0.949,0.0,3.446,0.0,15.055,17.328
2018-02-07 16:05:51.840796,539672.84,57.0,1.499,3.825,0.999,0.0,3.637,0.0,15.27,17.236
2018-02-07 16:07:51.865085,539792.865,57.0,1.499,3.841,1.049,0.0,3.829,0.0,15.117,17.16
2018-02-07 16:09:51.889222,539912.889,57.0,1.499,3.858,1.099,0.0,4.021,0.0,15.194,17.16
2018-02-07 16:11:51.913191,540032.913,57.0,1.499,3.875,1.149,0.0,4.214,0.0,15.132,17.251
2018-02-07 16:13:51.937435,540152.937,57.0,1.499,3.893,1.199,0.0,4.409,0.0,15.209,17.251
2018-02-07 16:15:51.961473,540272.961,57.0,1.499,3.912,1.249,0.0,4.604,0.0,15.27,17.236
2018-02-07 16:17:51.985600,540392.985,57.0,1.499,3.93,1.299,0.0,4.8,0.0,15.179,17.374
2018-02-07 16:19:52.009746,540513.009,57.0,1.499,3.948,1.349,0.0,4.997,0.0,15.055,17.251
2018-02-07 16:21:52.034049,540633.034,57.0,1.499,3.966,1.399,0.0,5.194,0.0,15.209,17.251
2018-02-07 16:23:52.057920,540753.057,57.0,1.499,3.983,1.449,0.0,5.393,0.0,15.132,17.251
2018-02-07 16:25:52.082032,540873.082,57.0,1.499,3.999,1.499,0.0,5.593,0.0,15.04,17.313
2018-02-07 16:27:52.106204,540993.106,57.0,1.499,4.015,1.549,0.0,5.793,0.0,15.117,17.313
2018-02-07 16:29:52.130321,541113.13,57.0,1.499,4.031,1.599,0.0,5.994,0.0,15.27,17.466
2018-02-07 16:31:52.154461,541233.154,57.0,1.499,4.046,1.649,0.0,6.196,0.0,15.194,17.466
2018-02-07 16:33:52.178814,541353.178,57.0,1.499,4.063,1.699,0.0,6.399,0.0,15.27,17.619
2018-02-07 16:35:52.202860,541473.202,57.0,1.499,4.08,1.749,0.0,6.602,0.0,15.332,17.604
2018-02-07 16:37:52.227148,541593.227,57.0,1.499,4.098,1.799,0.0,6.807,0.0,15.179,17.604
2018-02-07 16:39:52.251256,541713.251,57.0,1.499,4.117,1.849,0.0,7.012,0.0,15.317,17.666
2018-02-07 16:41:52.275280,541833.275,57.0,1.499,4.138,1.899,0.0,7.218,0.0,15.117,17.619
2018-02-07 16:43:52.299530,541953.299,57.0,1.499,4.159,1.949,0.0,7.426,0.0,15.255,17.681
2018-02-07 16:45:52.323640,542073.323,57.0,1.499,4.18,1.999,0.0,7.634,0.0,15.27,17.696
2018-02-07 16:47:45.515128,542186.515,57.0,1.499,4.2,2.046,0.0,7.832,0.0,15.209,17.788
2018-02-07 16:49:45.539197,542306.539,57.0,1.3,4.2,2.093,0.0,8.027,0.0,15.179,17.604
2018-02-07 16:51:45.563330,542426.563,57.0,1.17,4.2,2.134,0.0,8.199,0.0,15.055,17.481
2018-02-07 16:53:45.587290,542546.587,57.0,1.072,4.2,2.171,0.0,8.356,0.0,15.009,17.435
2018-02-07 16:55:45.611424,542666.611,57.0,0.996,4.2,2.205,0.0,8.501,0.0,15.255,17.451
2018-02-07 16:57:45.635558,542786.635,57.0,0.934,4.2,2.238,0.0,8.636,0.0,15.086,17.129
2018-02-07 16:59:45.659682,542906.659,57.0,0.877,4.199,2.268,0.0,8.763,0.0,15.147,17.113
2018-02-07 17:01:45.683985,543026.683,57.0,0.825,4.199,2.296,0.0,8.882,0.0,15.055,17.021
2018-02-07 17:03:45.707921,543146.707,57.0,0.774,4.199,2.323,0.0,8.994,0.0,15.132,16.945
2018-02-07 17:05:45.732196,543266.732,57.0,0.724,4.199,2.348,0.0,9.099,0.0,15.147,16.807
2018-02-07 17:07:45.756370,543386.756,57.0,0.675,4.199,2.371,0.0,9.197,0.0,15.254,16.761
2018-02-07 17:09:45.780358,543506.78,57.0,0.626,4.199,2.393,0.0,9.288,0.0,15.055,16.638
2018-02-07 17:11:45.804479,543626.804,57.0,0.577,4.199,2.413,0.0,9.372,0.0,15.347,16.623
2018-02-07 17:13:45.828768,543746.828,57.0,0.528,4.199,2.431,0.0,9.45,0.0,15.132,16.408
2018-02-07 17:15:45.852759,543866.852,57.0,0.48,4.199,2.448,0.0,9.52,0.0,15.209,16.485
2018-02-07 17:17:45.533735,543986.533,57.0,0.435,4.199,2.463,0.0,9.584,0.0,15.209,16.332
2018-02-07 17:27:45.557776,544586.557,57.0,0.0,4.134,2.463,0.0,9.584,0.0,15.27,16.01
2018-02-07 17:29:45.583545,544706.583,57.0,-5.998,3.623,2.463,0.199,9.584,0.732,15.179,17.757
2018-02-07 17:31:45.607703,544826.607,57.0,-5.998,3.568,2.463,0.399,9.584,1.452,15.132,19.853
2018-02-07 17:33:45.631853,544946.631,57.0,-5.998,3.502,2.463,0.599,9.584,2.159,15.27,21.518
2018-02-07 17:35:45.656145,545066.656,57.0,-5.999,3.434,2.463,0.8,9.584,2.853,15.132,22.677
2018-02-07 17:37:45.680333,545186.68,57.0,-5.999,3.364,2.463,1.0,9.584,3.533,15.27,23.958
2018-02-07 17:39:45.704296,545306.704,57.0,-5.999,3.287,2.463,1.199,9.584,4.198,15.009,24.688
2018-02-07 17:41:45.728595,545426.728,57.0,-5.999,3.208,2.463,1.4,9.584,4.848,15.179,25.389
2018-02-07 17:43:45.752725,545546.752,57.0,-5.999,3.138,2.463,1.6,9.584,5.482,15.332,26.149
2018-02-07 17:45:45.776694,545666.776,57.0,-5.999,3.075,2.463,1.8,9.584,6.103,15.347,26.544
2018-02-07 17:47:45.801010,545786.801,57.0,-5.998,3.007,2.463,2.0,9.584,6.712,15.179,27.82
2018-02-07 17:49:45.824982,545906.824,57.0,-5.999,2.897,2.463,2.2,9.584,7.304,15.055,28.608
2018-02-07 17:51:45.849161,546026.849,57.0,-5.999,2.561,2.463,2.4,9.584,7.858,15.117,29.276
2018-02-07 17:52:22.789463,546063.789,57.0,-5.999,1.998,2.463,2.461,9.584,8.003,15.255,30.245
2018-02-07 17:54:22.844134,546183.844,58.0,1.499,3.279,0.049,0.0,0.154,0.0,15.255,27.82
2018-02-07 17:56:22.867827,546303.867,58.0,1.499,3.435,0.099,0.0,0.322,0.0,15.24,25.146
2018-02-07 17:58:22.892072,546423.892,58.0,1.499,3.517,0.149,0.0,0.496,0.0,15.117,23.043
2018-02-07 18:00:22.916172,546543.916,58.0,1.499,3.558,0.199,0.0,0.673,0.0,15.102,22.037
2018-02-07 18:02:22.940468,546663.94,58.0,1.499,3.582,0.249,0.0,0.851,0.0,15.332,20.969
2018-02-07 18:04:22.964486,546783.964,58.0,1.499,3.605,0.299,0.0,1.031,0.0,15.27,19.99
2018-02-07 18:06:22.988732,546903.988,58.0,1.499,3.626,0.349,0.0,1.212,0.0,15.132,19.394
2018-02-07 18:08:23.012700,547024.012,58.0,1.499,3.646,0.399,0.0,1.393,0.0,15.102,18.905
2018-02-07 18:10:23.037013,547144.037,58.0,1.499,3.666,0.449,0.0,1.576,0.0,15.117,18.461
2018-02-07 18:12:23.061008,547264.061,58.0,1.499,3.684,0.499,0.0,1.76,0.0,15.055,18.093
2018-02-07 18:14:23.085289,547384.085,58.0,1.499,3.702,0.549,0.0,1.945,0.0,15.132,17.787
2018-02-07 18:16:23.109244,547504.109,58.0,1.499,3.718,0.599,0.0,2.13,0.0,15.194,17.619
2018-02-07 18:18:23.133440,547624.133,58.0,1.499,3.731,0.649,0.0,2.316,0.0,15.117,17.466
2018-02-07 18:20:23.157480,547744.157,58.0,1.499,3.743,0.699,0.0,2.503,0.0,15.132,17.328
2018-02-07 18:22:23.181774,547864.181,58.0,1.499,3.755,0.749,0.0,2.691,0.0,15.132,17.328
2018-02-07 18:24:23.205710,547984.205,58.0,1.499,3.768,0.799,0.0,2.879,0.0,15.209,17.251
2018-02-07 18:26:23.229884,548104.229,58.0,1.499,3.782,0.849,0.0,3.067,0.0,15.132,17.175
2018-02-07 18:28:23.254052,548224.254,58.0,1.499,3.796,0.899,0.0,3.257,0.0,15.209,17.175
2018-02-07 18:30:23.278158,548344.278,58.0,1.499,3.81,0.949,0.0,3.447,0.0,15.117,17.236
2018-02-07 18:32:23.302358,548464.302,58.0,1.499,3.826,0.999,0.0,3.638,0.0,15.132,17.251
2018-02-07 18:34:23.326518,548584.326,58.0,1.499,3.842,1.049,0.0,3.829,0.0,15.209,17.098
2018-02-07 18:36:23.350633,548704.35,58.0,1.499,3.859,1.099,0.0,4.022,0.0,15.055,17.175
2018-02-07 18:38:23.374711,548824.374,58.0,1.499,3.877,1.149,0.0,4.215,0.0,15.255,17.298
2018-02-07 18:40:23.398832,548944.398,58.0,1.499,3.895,1.199,0.0,4.409,0.0,15.179,17.145
2018-02-07 18:42:23.423196,549064.423,58.0,1.499,3.913,1.249,0.0,4.605,0.0,15.117,17.16
2018-02-07 18:44:23.447187,549184.447,58.0,1.499,3.932,1.299,0.0,4.801,0.0,15.055,17.175
2018-02-07 18:46:23.471304,549304.471,58.0,1.499,3.949,1.349,0.0,4.998,0.0,15.132,17.251
2018-02-07 18:48:23.495613,549424.495,58.0,1.499,3.967,1.399,0.0,5.196,0.0,15.055,17.251
2018-02-07 18:50:23.519561,549544.519,58.0,1.499,3.984,1.449,0.0,5.394,0.0,15.255,17.374
2018-02-07 18:52:23.543696,549664.543,58.0,1.499,4.001,1.499,0.0,5.594,0.0,15.179,17.298
2018-02-07 18:54:23.567861,549784.567,58.0,1.499,4.016,1.549,0.0,5.794,0.0,15.055,17.175
2018-02-07 18:56:23.592133,549904.592,58.0,1.498,4.032,1.599,0.0,5.996,0.0,15.117,17.236
2018-02-07 18:58:23.616313,550024.616,58.0,1.499,4.048,1.649,0.0,6.198,0.0,15.209,17.329
2018-02-07 19:00:23.640384,550144.64,58.0,1.499,4.064,1.699,0.0,6.4,0.0,15.086,17.359
2018-02-07 19:02:23.664542,550264.664,58.0,1.499,4.082,1.749,0.0,6.604,0.0,15.07,17.19
2018-02-07 19:04:23.688554,550384.688,58.0,1.499,4.1,1.799,0.0,6.808,0.0,15.086,17.359
2018-02-07 19:06:23.712817,550504.712,58.0,1.499,4.119,1.849,0.0,7.014,0.0,15.194,17.466
2018-02-07 19:08:23.736822,550624.736,58.0,1.499,4.14,1.899,0.0,7.22,0.0,15.379,17.574
2018-02-07 19:10:23.760971,550744.76,58.0,1.499,4.161,1.949,0.0,7.428,0.0,15.179,17.604
2018-02-07 19:12:23.785037,550864.785,58.0,1.499,4.182,1.999,0.0,7.636,0.0,15.117,17.542
2018-02-07 19:14:05.713717,550966.713,58.0,1.499,4.2,2.041,0.0,7.814,0.0,15.179,17.604
2018-02-07 19:16:05.741806,551086.741,58.0,1.3,4.2,2.088,0.0,8.009,0.0,15.179,17.604
2018-02-07 19:18:05.765911,551206.765,58.0,1.172,4.2,2.129,0.0,8.182,0.0,15.133,17.482
2018-02-07 19:20:05.789884,551326.789,58.0,1.076,4.2,2.166,0.0,8.339,0.0,15.055,17.404
2018-02-07 19:22:05.814095,551446.814,58.0,1.002,4.2,2.201,0.0,8.484,0.0,15.209,17.404
2018-02-07 19:24:05.838201,551566.838,58.0,0.94,4.2,2.233,0.0,8.62,0.0,15.163,17.359
2018-02-07 19:26:05.862395,551686.862,58.0,0.884,4.2,2.264,0.0,8.748,0.0,15.009,17.205
2018-02-07 19:28:05.886556,551806.886,58.0,0.831,4.2,2.292,0.0,8.868,0.0,15.132,17.021
2018-02-07 19:30:05.910588,551926.91,58.0,0.778,4.2,2.319,0.0,8.981,0.0,15.147,16.96
2018-02-07 19:32:05.934865,552046.934,58.0,0.727,4.199,2.344,0.0,9.086,0.0,14.963,16.852
2018-02-07 19:34:05.958866,552166.958,58.0,0.678,4.199,2.368,0.0,9.185,0.0,15.209,16.715
2018-02-07 19:36:05.983145,552286.983,58.0,0.628,4.199,2.389,0.0,9.276,0.0,15.086,16.669
2018-02-07 19:38:06.007217,552407.007,58.0,0.579,4.199,2.41,0.0,9.361,0.0,15.132,16.638
2018-02-07 19:40:06.031402,552527.031,58.0,0.53,4.199,2.428,0.0,9.438,0.0,15.209,16.562
2018-02-07 19:42:06.055545,552647.055,58.0,0.482,4.199,2.445,0.0,9.509,0.0,15.255,16.455
2018-02-07 19:44:05.736328,552766.736,58.0,0.436,4.199,2.46,0.0,9.573,0.0,15.317,16.517
2018-02-07 19:54:05.764733,553366.764,58.0,0.0,4.134,2.46,0.0,9.573,0.0,15.117,16.01
2018-02-07 19:56:05.786964,553486.786,58.0,-5.998,3.623,2.46,0.2,9.573,0.732,15.179,17.834
2018-02-07 19:58:05.810948,553606.81,58.0,-5.998,3.568,2.46,0.399,9.573,1.452,15.179,20.128
2018-02-07 20:00:05.835095,553726.835,58.0,-5.998,3.501,2.46,0.599,9.573,2.159,15.179,21.579
2018-02-07 20:02:05.859227,553846.859,58.0,-5.999,3.433,2.46,0.799,9.573,2.852,15.194,22.586
2018-02-07 20:04:05.883486,553966.883,58.0,-5.999,3.364,2.46,1.0,9.573,3.533,15.179,23.714
2018-02-07 20:06:05.907718,554086.907,58.0,-5.998,3.286,2.46,1.2,9.573,4.198,15.179,24.78
2018-02-07 20:08:05.931627,554206.931,58.0,-5.999,3.207,2.46,1.4,9.573,4.847,15.194,25.328
2018-02-07 20:10:05.955767,554326.955,58.0,-5.998,3.138,2.46,1.6,9.573,5.482,15.179,25.845
2018-02-07 20:12:05.979896,554446.979,58.0,-5.999,3.074,2.46,1.8,9.573,6.103,15.179,26.605
2018-02-07 20:14:06.004069,554567.004,58.0,-5.999,3.006,2.46,2.0,9.573,6.711,15.102,27.668
2018-02-07 20:16:06.028281,554687.028,58.0,-5.998,2.895,2.46,2.2,9.573,7.303,14.979,28.457
2018-02-07 20:18:06.052259,554807.052,58.0,-5.998,2.551,2.46,2.4,9.573,7.856,15.117,29.276
2018-02-07 20:18:41.089356,554842.089,58.0,-5.999,1.998,2.46,2.458,9.573,7.993,15.055,29.972
2018-02-07 20:20:41.144927,554962.144,59.0,1.499,3.28,0.049,0.0,0.154,0.0,15.332,27.668
2018-02-07 20:22:41.169086,555082.169,59.0,1.499,3.436,0.099,0.0,0.322,0.0,15.117,25.328
2018-02-07 20:24:41.193387,555202.193,59.0,1.499,3.517,0.149,0.0,0.496,0.0,15.179,23.409
2018-02-07 20:26:41.217506,555322.217,59.0,1.499,3.559,0.199,0.0,0.673,0.0,15.255,22.037
2018-02-07 20:28:41.241515,555442.241,59.0,1.499,3.583,0.249,0.0,0.851,0.0,15.179,20.969
2018-02-07 20:30:41.265692,555562.265,59.0,1.499,3.605,0.299,0.0,1.031,0.0,15.285,19.929
2018-02-07 20:32:41.289964,555682.289,59.0,1.499,3.626,0.349,0.0,1.212,0.0,15.055,19.317
2018-02-07 20:34:41.313952,555802.313,59.0,1.499,3.647,0.399,0.0,1.394,0.0,15.224,18.721
2018-02-07 20:36:41.338251,555922.338,59.0,1.499,3.666,0.449,0.0,1.577,0.0,15.209,18.4
2018-02-07 20:38:41.362364,556042.362,59.0,1.499,3.685,0.499,0.0,1.76,0.0,15.132,18.093
2018-02-07 20:40:41.386486,556162.386,59.0,1.499,3.703,0.549,0.0,1.945,0.0,15.194,17.925
2018-02-07 20:42:41.410667,556282.41,59.0,1.499,3.718,0.599,0.0,2.131,0.0,15.055,17.634
2018-02-07 20:44:41.434848,556402.434,59.0,1.499,3.732,0.649,0.0,2.317,0.0,15.209,17.481
2018-02-07 20:46:41.458903,556522.458,59.0,1.499,3.744,0.699,0.0,2.504,0.0,15.07,17.266
2018-02-07 20:48:41.483047,556642.483,59.0,1.499,3.756,0.749,0.0,2.691,0.0,15.162,17.205
2018-02-07 20:50:41.507173,556762.507,59.0,1.499,3.769,0.799,0.0,2.879,0.0,15.132,17.251
2018-02-07 20:52:41.531317,556882.531,59.0,1.499,3.783,0.849,0.0,3.068,0.0,15.194,17.16
2018-02-07 20:54:41.555322,557002.555,59.0,1.499,3.797,0.899,0.0,3.257,0.0,15.255,17.298
2018-02-07 20:56:41.579674,557122.579,59.0,1.499,3.811,0.949,0.0,3.448,0.0,15.147,17.113
2018-02-07 20:58:41.603618,557242.603,59.0,1.498,3.827,0.999,0.0,3.639,0.0,15.255,17.298
2018-02-07 21:00:41.627790,557362.627,59.0,1.499,3.843,1.049,0.0,3.83,0.0,15.24,17.283
